"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cluster"
"70","Monocytes","0.557037843724476","0.610089066936331","0.0173372174933725","0.365388827000677","0.929205759279789","10","c(""FN1"", ""VCAN"", ""MGMT"", ""ZFP36L2"", ""IFIT1"")","19"
"71","Endothelial.cells","0.610538088728719","0.653133769337699","0.0146820246942931","0.281582161943163","0.899355666377668","25","c(""IGFBP7"", ""MEOX2"", ""POSTN"", ""ID3"", ""WFDC1"", ""CDKN1C"", ""ID1"", ""ADAMTS1"", ""C1QTNF1"")","19"
"72","Immature.neurons","0.911755630978093","0.912513070756361","0.0120033660980581","0.32346562824245","0.632084818599661","4","c(""NOTCH3"", ""STIM2"")","19"
"73","Cajal.Retzius.cells","0.912513070756361","0.912513070756361","0.0242290712683194","-0.220779220779221","-0.611649419948765","8","c(""ST3GAL5"", ""RALGPS2"", ""ISOC1"", ""ATP13A2"", ""CCM2"", ""CIB2"", ""ZDBF2"", ""LINGO1"")","19"
"74","Neftel_Cell_2019_MES2","0.873067241999281","0.912513070756361","0.0254810920647875","-0.222123350914238","-0.647119161813546","9","c(""NRN1"", ""AKAP12"")","19"
"75","Pyramidal.cells","0.474715909090909","0.559921328671329","0.0322153559922177","-0.458237589901281","-0.973389929731161","4","MAP2","19"
"76","Yang_BioRxiv_2021_BEC_capillary","0.437683592110785","0.529827506239371","0.0422893646614475","-0.303806492472383","-1.01837824729231","14","c(""MYO10"", ""GRB10"", ""AKAP12"")","19"
"77","Oligodendrocyte.progenitor.cells","0.308997758565482","0.384159375513842","0.0441571113824828","-0.457322625224673","-1.13408467073495","6","c(""OLIG1"", ""OLIG2"")","19"
"78","Stem_core","0.262784090909091","0.345373376623377","0.0452019785026896","-0.557441063445861","-1.18411830355018","4","c(""SOX2"", ""KLF4"")","19"
"79","Neftel_Cell_2019_NPC1","0.226896799712334","0.306978023140216","0.0556148644793071","-0.426821971642728","-1.24347429208237","9","c(""MAP2"", ""OLIG1"", ""BEX1"")","19"
"80","Chanoch_Myers_MES_OTHER","0.184865582475938","0.257691417996762","0.0594304508449092","-0.494434378891201","-1.30052033066075","7","c(""SCG2"", ""SPP1"")","19"
"81","Radial.glia.cells","0.144674085850556","0.214677675778245","0.0600616151238803","-0.702712985378541","-1.33474480947977","3","c(""SLC1A3"", ""OLIG2"")","19"
"82","Neurons","0.125577100646353","0.192551554324408","0.0863599961425958","-0.361473855180947","-1.3690664396167","20","c(""BEX1"", ""FAM181B"", ""SACS"", ""NRN1"", ""MYO5A"", ""PROX1"")","19"
"83","Neftel_Cell_2019_MES1","0.103731037310373","0.164538886768178","0.0896376494762061","-0.432756746591285","-1.41627984130415","13","c(""SPP1"", ""CD44"", ""APOE"")","19"
"84","Neftel_Cell_2019_OPC","0.02050020500205","0.0444766739182983","0.204544131818546","-0.547334504337039","-1.7912576315647","13","c(""PTPRZ1"", ""GPM6B"", ""PMP2"", ""OLIG1"", ""TTYH1"", ""RAB31"", ""PLP1"")","19"
"85","Yang_BioRxiv_2021_Oligo","0.013986013986014","0.0338608759661391","0.256635016972443","-0.521669125931503","-1.86883296719855","17","c(""GPM6B"", ""CREB5"", ""PCDH9"", ""PLP1"", ""ANKS1B"", ""PPP2R2B"", ""RETREG1"", ""SGK1"")","19"
"86","Bergmann.glia","0.00338963576167617","0.0119940957720849","0.431707695803346","-0.763872649299424","-1.89427816202747","6","c(""FABP7"", ""HOPX"", ""SLC1A3"")","19"
"87","Neural.stem.precursor.cells","0.0113302559798573","0.0289550986151909","0.279865652661932","-0.566767264812785","-1.89983910174391","14","c(""SOX2"", ""HOPX"", ""APOE"", ""SLC1A3"", ""ID4"")","19"
"88","Astrocytes","0.00420307044548975","0.0137502019712393","0.407017918923954","-0.705490309850594","-1.95449887573932","8","c(""FABP7"", ""APOE"", ""SLC1A3"")","19"
"89","GSC_Catalog.Liau2018_GSC8","0.000856140215186231","0.00358022271805151","0.477270815362862","-0.854246149247797","-1.97104543518942","5","c(""FABP7"", ""SOX2"", ""SLC1A3"")","19"
"90","Chanoch_Myers_ASTROCYTE","2.45535479011805e-06","2.25892640690861e-05","0.627256739718528","-0.972856261566934","-2.06654475528549","4","c(""PMP2"", ""HOPX"", ""APOE"", ""ID4"")","19"
"91","Richards_NatureCancer_2021_sc.Developmental","6.53492995077755e-12","1.50303388867884e-10","0.887074988399873","-0.359544842429042","-2.25002458126171","227","c(""PTPRZ1"", ""C1orf61"", ""MT3"", ""CKB"", ""SOX2"", ""GPM6B"", ""PMP2"", ""NOVA1"", ""HOPX"", ""APOE"", ""SLC1A3"", ""CREB5"", ""GPM6A"", ""MAP2"", ""OLIG1"", ""TTYH1"", ""KIF21A"", ""FEZ1"", ""LINC00461"", ""BCHE"", ""ATP1B2"", ""DDR1"", ""MYO10"", ""FAM181B"", ""ID4"", ""CACNG8"", ""ADGRG1"", ""DSEL"", ""UBL3"", ""ZMAT3"", ""FZD3"", ""TRIM9"", ""OLIG2"", ""PLP1"", ""SEMA6A"", ""MYEF2"", ""PREX1"", ""NRN1"", ""CELF2"", ""CORO2B"", ""ST3GAL5"", ""PROX1"")","19"
"92","Yang_BioRxiv_2021_OPC","9.79042584837576e-05","0.000562949486281606","0.538434096309916","-0.720913309980111","-2.30126527966241","12","c(""PTPRZ1"", ""NOVA1"", ""MAP2"", ""NRCAM"", ""RAB31"", ""TRIM9"", ""ANKS1B"")","19"
"93","Hu_2022_RG","2.35784178207872e-07","2.71151804939053e-06","0.690132458796796","-0.910347298516681","-2.52203715152372","8","c(""FABP7"", ""PTPRZ1"", ""SOX2"", ""GPM6B"", ""HOPX"", ""SLC1A3"")","19"
"94","Yang_BioRxiv_2021_Astrocyte","1.70383512639961e-05","0.000130627359690636","0.575610261071129","-0.70099202786959","-2.56456594841398","18","c(""PTPRZ1"", ""C1orf61"", ""CD44"", ""SLC1A3"", ""GPM6A"", ""CADM1"", ""LINC00461"", ""NRCAM"", ""PPP2R2B"")","19"
"95","Neftel_Cell_2019_AC","1.42147793314481e-16","6.53879849246614e-15","1.04762648849882","-0.97087980173482","-3.01591103506807","11","c(""FABP7"", ""PTPRZ1"", ""MT3"", ""GPM6B"", ""PMP2"", ""HOPX"", ""SLC1A3"", ""TTYH1"", ""RAMP1"", ""ATP1B2"", ""RAB31"")","19"
"96","Yang_BioRxiv_2021_SMC","5.111744019078e-17","2.60698944972978e-15","1.06720998682811","0.84649978327268","3.56761530049568","29","c(""ACTA2"", ""TPM2"", ""MYH11"", ""RBPMS"", ""TAGLN"", ""ZFHX3"", ""DMD"", ""RCAN2"", ""TIMP3"", ""EBF1"", ""ADAMTS1"", ""PHLDB2"", ""FRY"", ""SORBS2"", ""PDE3A"", ""PRKG1"", ""LMOD1"", ""FILIP1"", ""SLC38A11"", ""C11orf96"")","18"
"97","Yang_BioRxiv_2021_Pericyte","2.02389351708306e-06","2.06437138742472e-05","0.627256739718528","0.668975787312923","2.65670750665598","23","c(""ZFHX3"", ""PTEN"", ""NR2F2"", ""GJC1"", ""EBF1"", ""ZIC1"", ""KCNE4"", ""PDE5A"", ""PDE3A"", ""PRKG1"", ""DGKB"", ""SLC38A11"")","18"
"98","Hu_2022_Peri","7.38307340369969e-06","6.27561239314473e-05","0.610526878385931","0.70709081079782","2.61806183051166","18","c(""ACTA2"", ""TPM2"", ""TAGLN"", ""HIGD1B"", ""ASPN"", ""SDC2"", ""ZIC1"", ""RGS4"", ""LRP1"")","18"
"99","Myoepithelial.cells","6.26771539347021e-07","1.06551161688994e-05","0.659444398037935","0.912242961267998","2.41262254227821","7","c(""ACTA2"", ""MYH11"", ""MYLK"", ""ACTG2"", ""CNN1"")","18"
"100","Fibroblasts","0.0103476821192053","0.0293184326710817","0.291090917251384","0.496685763448864","1.87833340257532","19","c(""CEBPB"", ""KLF4"", ""NR4A2"", ""EGR1"", ""NR4A1"", ""FOSB"", ""HIF1A"")","18"
"101","Endothelial.cells","0.0128939828080229","0.03461016437943","0.279865652661932","0.404366864065121","1.77069118802527","33","c(""RND1"", ""MYLK"", ""ID3"", ""TIMP3"", ""EPAS1"", ""ADAMTS1"", ""IGFBP7"", ""SPARCL1"")","18"
"102","Microglia","0.056668753913588","0.125656802156217","0.10640946434982","0.659064338420595","1.51943155666169","5","c(""EGR1"", ""FOS"")","18"
"103","Purkinje.neurons","0.062066887616752","0.131892136185598","0.0996000488530923","0.704601453759197","1.49617876612046","4","c(""PDE5A"", ""PRKG1"")","18"
"104","Neftel_Cell_2019_NPC2","0.268429487179487","0.402644230769231","0.0538582753911296","0.325171078182664","1.16097604844208","16","c(""ATP1B1"", ""LBH"", ""NFIX"")","18"
"105","Meningeal.cells","0.349166666666667","0.508785714285714","0.0380572582047922","0.577112612716796","1.10062893898246","3","c(""VTN"", ""ZIC1"")","18"
"106","Neurons","0.482825350749879","0.648002444427469","0.0433411903189086","0.219981236498577","0.983524311303636","35","c(""RGS7BP"", ""ZIC1"", ""TESC"", ""DGKB"", ""SLC30A9"")","18"
"107","Yang_BioRxiv_2021_Perivascular_fibroblast","0.574596016535137","0.716784122801575","0.0339643982663016","0.273995259447974","0.890479294021978","12","c(""NKD1"", ""NTRK3"")","18"
"108","Photoreceptor.cells","0.610833333333333","0.720969994210006","0.027177118944096","0.465690496698249","0.888132447603833","3","c(""GLS"", ""PRKCA"", ""PROX1"")","18"
"109","Pyramidal.cells","0.63055729492799","0.720969994210006","0.0287329158912799","0.375039727069601","0.864630602949845","5","NR4A2","18"
"110","Interneurons","0.922827496757458","0.922827496757458","0.0091883949107703","-0.180259260581153","-0.613262967298614","24","c(""IDS"", ""ETV1"", ""TCEAL3"", ""DCAF7"", ""ARHGAP21"", ""AAK1"", ""TRIM9"", ""PDP1"", ""NRN1"", ""SRGAP1"", ""RGS17"", ""SLC16A1"", ""PSD3"", ""ATG12"", ""SURF1"", ""NAT14"", ""CHN1"")","18"
"111","Radial.glia.cells","0.902289390992069","0.920335178811911","0.0117077374500031","-0.319356691556577","-0.648754215903889","4","c(""SLC1A3"", ""GLI3"", ""OLIG2"", ""SPRY1"")","18"
"112","Immature.neurons","0.849491237987564","0.884164349742158","0.0117542474162741","-0.281837415747211","-0.699936415731803","8","NES","18"
"113","Cajal.Retzius.cells","0.712385583524027","0.756909682494279","0.0144836848665621","-0.343202069560218","-0.821137060848537","7","c(""SLC25A36"", ""CCM2"", ""ST3GAL5"", ""AATF"", ""NSMCE3"", ""LNPK"", ""TCEAL1"")","18"
"114","Yang_BioRxiv_2021_Neuron","0.707522883295195","0.756909682494279","0.0145825103271205","-0.344797368691021","-0.82495393538289","7","c(""SNRPN"", ""ANKS1B"", ""PTPRN2"", ""ROBO1"", ""DNM1"", ""OXR1"")","18"
"115","Yang_BioRxiv_2021_BEC_capillary","0.699587947463302","0.756909682494279","0.0132289952604159","-0.241821538691462","-0.839620447226213","26","c(""TMSB10"", ""BSG"", ""WWTR1"", ""PPFIBP1"", ""KLF2"", ""ITGA6"", ""BACE2"", ""MYO10"", ""HLA-E"")","18"
"116","Mast.cells","0.614197934370506","0.720969994210006","0.0153281979272221","-0.271937738534389","-0.894641275306035","21","c(""LIMA1"", ""IDS"", ""MFGE8"", ""GPM6A"", ""SMARCA1"", ""MEIS2"", ""WDR60"", ""LSAMP"", ""ARMCX3"", ""OSBPL8"", ""OAF"", ""PCBD1"")","18"
"117","GSC_Catalog.Beier2007_CD133","0.576238216369894","0.716784122801575","0.0182323510397357","-0.455456293374557","-0.925232501146309","4","c(""COL9A3"", ""NT5C3A"")","18"
"118","Richards_NatureCancer_2021_sc.Developmental","0.636149994891182","0.720969994210006","0.011234016054238","-0.176231054879116","-0.94642072615641","476","c(""NDUFA4"", ""GPM6B"", ""PTN"", ""DBI"", ""MARCKS"", ""TUBB2B"", ""MARCKSL1"", ""SOX2"", ""NDUFC2"", ""SRI"", ""CBX3"", ""MDH2"", ""PTPRZ1"", ""HSBP1"", ""GAP43"", ""BCAN"", ""PLP1"", ""H1FX"", ""NOVA1"", ""FAM3C"", ""UQCRFS1"", ""H2AFV"", ""LMO4"", ""PON2"", ""GTF2I"", ""PRDX2"", ""HIGD2A"", ""SOX4"", ""C4orf48"", ""MIDN"", ""TMBIM6"", ""LSM7"", ""TOMM20"", ""AES"", ""NDUFS7"", ""GABPB1-AS1"", ""SARAF"", ""AP1S1"", ""ITM2C"", ""NME4"", ""PMP2"", ""LAPTM4B"", ""NUDT1"", ""GGCT"", ""CREB5"", ""ARC"", ""LSM8"", ""TYMS"", ""ZNF428"", ""RPAIN"", ""MRPS26"", ""RBM8A"", ""ATP6V0E2"", ""SAT2"", ""KIF21A"", ""TXN2"", 
""TTYH1"", ""CIRBP"", ""PSMG3"", ""FEZ1"", ""COX6B1"", ""ETV1"", ""SOX9"", ""RBMX"", ""ALKBH7"", ""ILF3"", ""RAC1"", ""NREP"", ""SLC1A3"", ""GAS1"", ""ECI1"", ""GPM6A"", ""OLIG1"", ""NPDC1"", ""ZYX"", ""ABI2"", ""DCAF7"", ""SCRG1"", ""HES6"", ""GNG7"", ""SUGP2"", ""CAMLG"", ""SCARB2"", ""PHF14"", ""BAALC"", ""CDKN1A"", ""NT5C3B"", ""NDUFA10"", ""EIF2AK1"", ""MAGEF1"", ""UBE2G2"", ""KCNQ2"", ""TUBA1A"", ""FYN"", ""COX20"", ""BCHE"", ""PARP1"", ""APH1A"", ""TRIB2"", ""MAZ"", ""CELF2"", ""LINC00461"", ""TCEA2"", ""KNOP1"", ""SNRNP25"", ""ZMAT3"", ""UBALD2"", ""PLEKHJ1"", ""SCD5"", ""MUM1"", ""TRIM28"", ""MYO10"", 
""TGIF1"", ""PAFAH1B3"", ""FAM173A"", ""ID4"", ""GPSM2"", ""DDX17"", ""MATN2"", ""TMEM106B"", ""SLC25A36"", ""WSB1"", ""ACAP3"", ""RNF157"", ""STMN3"", ""USP11"", ""REV3L"", ""TRIM9"", ""ETV5"", ""FAM181B"", ""SAMD1"", ""SLC39A6"", ""ZSCAN16-AS1"", ""THUMPD3-AS1"", ""MPC1"", ""PDCD6"", ""RUFY3"", ""DSEL"")","18"
"119","Stem_core","0.534586576589808","0.699074754002056","0.0190724074332127","-0.441504941735444","-0.957882513093757","5","c(""SOX2"", ""NES"", ""SOX9"")","18"
"120","Astrocytes","0.440932494279176","0.607771816438864","0.0216123710659841","-0.427123136627082","-1.02192459818146","7","c(""FABP7"", ""SOX9"", ""SLC1A3"", ""HTRA1"")","18"
"121","Yang_BioRxiv_2021_Astrocyte","0.369142857142857","0.522952380952381","0.0225384531983045","-0.297327861214383","-1.08318036424429","32","c(""CLU"", ""CD44"", ""PTPRZ1"", ""SERPINE2"", ""VCAN"", ""CADM1"", ""TNC"", ""NRCAM"", ""SLC1A3"", ""GPM6A"", ""NTM"", ""LINC00461"", ""ASPH"")","18"
"122","Yang_BioRxiv_2021_Oligo","0.228063492063492","0.35246176046176","0.0308397084021729","-0.331467627074472","-1.20755324967961","32","c(""GPM6B"", ""RTN4"", ""PLP1"", ""CNP"", ""CREB5"", ""PLA2G16"", ""SCD"", ""ARHGAP21"", ""SCD5"", ""SYNJ2"", ""FMNL2"", ""LAMP2"", ""ANKS1B"", ""MAP4K4"", ""NCAM1"", ""COLGALT2"", ""PCDH9"", ""QDPR"", ""SLC44A1"", ""PPP2R2B"", ""ROBO1"")","18"
"123","Richards_NatureCancer_2021_sc.Injury_Response","0.00441811426850085","0.0151349798966111","0.218259775284787","-0.240024122365715","-1.32154839373749","825","c(""B2M"", ""S100A10"", ""ANXA2"", ""TMSB10"", ""S100A4"", ""SRP14"", ""TIMP1"", ""S100A6"", ""MDK"", ""NEAT1"", ""TXN"", ""IER2"", ""RCAN1"", ""ANXA1"", ""MRPS6"", ""PPDPF"", ""PKM"", ""DCBLD2"", ""COL6A1"", ""CD44"", ""HMGA1"", ""SERPINE1"", ""PPIB"", ""PHLDA1"", ""RTN4"", ""SH3BGRL3"", ""HMGN1"", ""CD59"", ""TKT"", ""CAST"", ""LDHA"", ""ANXA5"", ""POMP"", ""CSTB"", ""RAB13"", ""IFITM3"", ""DDT"", ""HLA-B"", ""HLA-C"", ""STK17A"", ""MYL12B"", ""FDPS"", ""ATP6V0E1"", ""XRCC6"", ""CEBPD"", ""S100A13"", ""TNFRSF12A"", ""SQSTM1"", ""EMP1"", ""CCND1"", ""CTSB"", ""CLIC1"", ""COTL1"", ""P4HB"", ""ARL4C"", ""MYDGF"", 
""PRDX6"", ""AP1S2"", ""TCEAL4"", ""PRDX1"", ""TUBB"", ""LSM3"", ""CD151"", ""SMS"", ""ATP1B3"", ""TGFBI"", ""MRPL33"", ""PSMA1"", ""RPN2"", ""POLR2L"", ""GSTO1"", ""MMP2"", ""TMED9"", ""LGALS3BP"", ""C4orf3"", ""CTSD"", ""WWTR1"", ""ARL6IP5"", ""NDUFB3"", ""SVIP"", ""AKAP9"", ""VAMP5"", ""SLIRP"", ""IFI16"", ""NQO1"", ""GOLGA4"", ""VCAN"", ""TM4SF1"", ""SLC5A3"", ""PTTG1IP"", ""MYL12A"", ""TMEM230"", ""TMEM14C"", ""IFI27L2"", ""RNF7"", ""TMEM14B"", ""ARPC1B"", ""ARHGDIA"", ""COL6A2"", ""RCN1"", ""PPFIBP1"", ""BST2"", ""MRPL20"", ""PDLIM4"", ""GRN"", ""SSFA2"", ""TGOLN2"", ""GLRX5"", ""TPM4"", ""GLO1"", 
""SPATS2L"", ""PLA2G16"", ""VMP1"", ""MRPL36"", ""RAB34"", ""SLC20A1"", ""MYADM"", ""VKORC1"", ""ITGA3"", ""RNF181"", ""AKR1B1"", ""FDFT1"", ""FKBP1A"", ""PRNP"", ""S100A11"", ""SSR3"", ""RBP1"", ""LAMB1"", ""TRAPPC1"", ""SRPX"", ""NPC2"", ""SQLE"", ""MANF"", ""GSN"", ""UPP1"", ""ECHS1"", ""ORAI2"", ""MAP4"", ""DDX21"", ""SSBP1"", ""PDIA4"", ""ENC1"", ""SYPL1"", ""MRPL3"", ""OSTC"", ""STRAP"", ""ARPC4"", ""LY6E"", ""PHLDA2"", ""PGM2L1"", ""KLF2"", ""TNC"", ""GTF2A2"", ""CDV3"", ""SYAP1"", ""NT5E"", ""CAPN2"", ""TFG"", ""NRCAM"", ""MXRA7"", ""TCEAL3"", ""MGLL"", ""PLIN3"", ""SERPINH1"", ""RASSF8"", ""GOLGB1"", 
""MRPL51"", ""CYB5R3"", ""KPNB1"", ""CAV1"", ""ADI1"", ""MTCH1"", ""ISG15"", ""SCD"", ""TWISTNB"", ""PIGT"", ""EIF4EBP1"", ""FADS1"", ""MRPL32"", ""NTM"", ""RNF213"", ""DAP"", ""CALU"", ""ARPC5"", ""COL4A2"", ""SEMA3A"", ""COL5A2"", ""LDLR"", ""PSMA4"", ""MSMO1"", ""EIF5A"", ""DDOST"", ""TMED3"", ""PLP2"", ""TCEAL8"", ""GYPC"", ""EIF2AK2"", ""BCAP31"", ""ITGA2"", ""TIMMDC1"", ""MCFD2"", ""LEPROT"", ""CMTM6"", ""FAM20C"", ""BACE2"", ""COL18A1"", ""ASPH"", ""CIB1"", ""SEC61B"", ""PPIC"", ""TWF2"", ""HEBP2"", ""SDF2L1"", ""EMD"", ""GANAB"", ""GTF2F2"", ""MMADHC"", ""BZW1"", ""ATP6AP2"", ""TTC1"", ""CTSL"", 
""PRR13"", ""GARS"", ""C12orf75"", ""FAM210B"", ""ADRM1"", ""TAPBP"", ""PXDN"", ""EPS8"", ""UBXN4"", ""NUCB2"", ""MRPL13"", ""AHNAK2"", ""SSR1"", ""DYNC1H1"", ""HTRA1"", ""FBN1"", ""HLA-E"", ""RGS3"", ""MAFF"", ""EBP"", ""ITPRIPL2"", ""HEXA"", ""LRRFIP1"", ""SLC25A37"", ""AAK1"", ""PYGB"", ""SYNJ2"")","18"
"124","Chanoch_Myers_IMMUNE","0.142136955608458","0.22653077300098","0.0429359269874217","-0.514300634023398","-1.321960150579","9","c(""CD81"", ""CTSC"", ""LGALS3BP"", ""BST2"", ""GRN"")","18"
"125","Chanoch_Myers_ASTROCYTE","0.131965622400887","0.217104733627266","0.0444897082298492","-0.506271721794934","-1.34155834493789","10","c(""CST3"", ""PRDX6"", ""TSC22D4"", ""PMP2"", ""ID4"", ""HTRA1"", ""F3"")","18"
"126","Macrophages","0.128693460299678","0.217104733627266","0.0453643640206678","-0.523348280892787","-1.3452162537735","9","c(""S100A4"", ""LGALS3"", ""NRP2"")","18"
"127","Neftel_Cell_2019_NPC1","0.104037879784296","0.18296316789652","0.0492427760728062","-0.426316399075955","-1.38184242370684","20","c(""MARCKSL1"", ""STMN1"", ""BCAN"", ""SOX4"", ""BEX1"", ""ETV1"", ""OLIG1"", ""HES6"", ""TUBA1A"", ""DBN1"", ""MLLT11"", ""MAP2"", ""SOX11"", ""PFN2"")","18"
"128","Yang_BioRxiv_2021_OPC","0.102717825739408","0.18296316789652","0.0499319098614031","-0.457178656002881","-1.39233422541272","16","c(""PTPRZ1"", ""NOVA1"", ""VCAN"", ""NRCAM"", ""RAB31"", ""SCD5"", ""TRIM9"", ""MAP2"", ""ANKS1B"", ""LSAMP"")","18"
"129","Oligodendrocyte.progenitor.cells","0.0871961560203505","0.164703850260662","0.0562847952048854","-0.570056437968087","-1.41572139702736","8","c(""VCAN"", ""CNP"", ""OLIG1"", ""FYN"", ""SOX10"", ""ETV5"")","18"
"130","Neftel_Cell_2019_G1.S","0.084557804269476","0.164703850260662","0.0566281919237633","-0.536024639424405","-1.42039994958164","10","c(""HIST1H4C"", ""DUT"", ""CKS1B"", ""TMEM106C"", ""PCNA"", ""MCM7"")","18"
"131","Neftel_Cell_2019_MES2","0.0802628188611183","0.163736150476681","0.0559949767165323","-0.413443471741708","-1.4229259177951","25","c(""FTL"", ""ANXA2"", ""LGALS3"", ""LDHA"", ""IGFBP3"", ""SQSTM1"", ""PGK1"")","18"
"132","Tanycytes","0.0367161110295198","0.0851146210229776","0.0901888162992841","-0.701838401617573","-1.52269809095361","5","c(""IGFBP5"", ""PTN"", ""PRDX6"", ""VCAN"")","18"
"133","Chanoch_Myers_GLYCOLYSIS","0.0228939099206943","0.0576723208157662","0.115931642749028","-0.774517377602898","-1.57338620826014","4","c(""TXN"", ""PKM"", ""CHPF"")","18"
"134","GSC_Catalog.Liau2018_GSC8","0.0237474262182567","0.0576723208157662","0.108893281951179","-0.587438985329464","-1.6039665303571","11","c(""FABP7"", ""SOX2"", ""NES"", ""SOX4"", ""SOX9"", ""SLC1A3"", ""ITGA6"")","18"
"135","Chanoch_Myers_APOPTOSIS","0.00796501639856317","0.0253884897704201","0.202498775969141","-0.874246339362618","-1.62419987581573","3","c(""SQSTM1"", ""EMP1"", ""GSN"")","18"
"136","Chanoch_Myers_MHCI","0.0101952900631821","0.0293184326710817","0.171214318379654","-0.740566758028776","-1.69675913431888","6","c(""B2M"", ""HLA-B"", ""HLA-C"")","18"
"137","Bergmann.glia","0.00445146467547387","0.0151349798966111","0.260820567718869","-0.771880448063817","-1.76850390144508","6","c(""S100B"", ""FABP7"", ""METRN"")","18"
"138","Neftel_Cell_2019_G2.M","0.00415858053784308","0.0151349798966111","0.265216893779997","-0.674595398783881","-1.78759556920661","10","c(""CENPF"", ""KPNA2"", ""ARL6IP1"", ""CDC25B"", ""GPSM2"", ""MZT1"", ""CKAP2"", ""SMC4"", ""HMGB3"")","18"
"139","Chanoch_Myers_MES_OTHER","0.000655078006014923","0.00278408152556342","0.477270815362862","-0.680883603083962","-1.90697052454909","12","c(""SCG2"", ""SPP1"", ""PPIB"", ""IGFBP3"", ""TNFRSF12A"", ""WWTR1"", ""COL6A2"", ""SAT1"", ""TNC"", ""GADD45A"")","18"
"140","Monocytes","0.000293489854037891","0.00136072568690295","0.49849310876659","-0.817925352533494","-1.95694863038992","7","c(""S100A4"", ""CD44"", ""PSAP"", ""IFITM3"", ""VCAN"")","18"
"141","Hu_2022_RG","0.000101242948924377","0.000516339039514324","0.538434096309916","-0.809883462773318","-2.01132602139121","8","c(""FABP7"", ""GPM6B"", ""TUBB2B"", ""SOX2"", ""PTPRZ1"", ""SOX9"", ""SLC1A3"")","18"
"142","Neural.stem.precursor.cells","3.07772350070655e-05","0.000174404331706704","0.557332238758646","-0.782842462270649","-2.07443709142482","10","c(""S100B"", ""S100A6"", ""SOX2"", ""CBX3"", ""IGFBP3"", ""RBM3"", ""SOX9"", ""SLC1A3"", ""ISG15"")","18"
"143","Neftel_Cell_2019_OPC","2.46455679249651e-05","0.000157115495521653","0.575610261071129","-0.666361323738754","-2.19224572395591","21","c(""GPM6B"", ""DBI"", ""PTPRZ1"", ""PLP1"", ""LIMA1"", ""THY1"", ""PMP2"", ""VCAN"", ""CNP"", ""FABP5"", ""TTYH1"", ""OLIG1"", ""SCRG1"", ""RAB31"", ""SCD5"")","18"
"144","Neftel_Cell_2019_AC","1.84314396631815e-05","0.000134286203260323","0.575610261071129","-0.660936241347836","-2.197486450662","22","c(""S100B"", ""FABP7"", ""GPM6B"", ""S100A16"", ""DBI"", ""CLU"", ""PTPRZ1"", ""ANXA5"", ""BCAN"", ""PON2"", ""PMP2"", ""TTYH1"", ""RAMP1"", ""SLC1A3"", ""RAB31"")","18"
"145","Chanoch_Myers_MES_CORE_GENES","1.7780300196704e-06","2.06437138742472e-05","0.643551836150722","-0.729904952837046","-2.30150449387739","18","c(""S100A10"", ""ANXA2"", ""TMSB10"", ""TIMP1"", ""S100A6"", ""S100A16"", ""ANXA1"", ""CD44"", ""SERPINE1"", ""CTSB"", ""TGFBI"", ""TAGLN2"", ""S100A11"", ""NPC2"")","18"
"146","Neftel_Cell_2019_MES1","6.10638046920072e-08","1.55712701964618e-06","0.704975715167238","-0.678927730242844","-2.42110139345211","29","c(""S100A10"", ""ANXA2"", ""SPP1"", ""TIMP1"", ""S100A16"", ""RCAN1"", ""ANXA1"", ""LGALS3"", ""CD44"", ""SERPINE1"", ""IFITM3"", ""EMP1"", ""CTSB"", ""CLIC1"", ""PRDX6"", ""WWTR1"", ""TAGLN2"", ""S100A11"", ""NPC2"", ""GSN"")","18"
"147","Hu_2022_Peri","3.63185469564468e-10","4.08583653260027e-09","0.814035837847908","0.73842111898456","2.47733983387448","38","c(""COL1A1"", ""LUM"", ""COL3A1"", ""COL1A2"", ""DCN"", ""IGFBP4"", ""BGN"", ""OLFML3"", ""COL6A1"", ""COL5A1"", ""ISLR"", ""PDGFRB"", ""ASPN"", ""PCOLCE"", ""NUPR1"", ""PRELP"", ""CTSK"", ""CPED1"", ""NOTCH3"", ""EDNRA"", ""LAMB1"", ""COL15A1"", ""MYL9"", ""COLEC12"", ""TAGLN"")","17"
"148","Yang_BioRxiv_2021_Perivascular_fibroblast","1.71834397897684e-07","1.54650958107916e-06","0.690132458796796","0.698660895262386","2.30649164265177","35","c(""APOD"", ""COL1A2"", ""DCN"", ""COL6A3"", ""ABCA8"", ""FBN1"", ""C1S"", ""ABCA6"", ""ABCA9"", ""GPC3"", ""ABCA10"", ""VIT"", ""CPED1"", ""SRPX2"", ""COL12A1"", ""LAMB1"", ""CDH11"", ""COL15A1"", ""THBS1"", ""COLEC12"", ""RBMS3"")","17"
"149","Yang_BioRxiv_2021_Pericyte","0.000559964100121531","0.00279982050060766","0.477270815362862","0.556394595964994","1.87636484990503","39","c(""DCN"", ""PLXDC1"", ""CRISPLD2"", ""PDGFRB"", ""COL4A1"", ""PRELP"", ""NR2F2"", ""COL5A3"", ""COL4A2"", ""HES4"", ""NOTCH3"", ""P2RY14"", ""EDNRA"", ""KCNE4"", ""COLEC12"", ""CARMN"", ""DLC1"", ""ARHGAP10"", ""C1QTNF1"", ""CYTH3"", ""PDE5A"", ""CTDSPL"", ""NID1"")","17"
